a_rad,b_rad,CoM_x,CoM_y,CoM_z
0.30612244897959173,0.3877551020408163,0.0001883522689716378,0.00023631945775884824,0.01242454343797917
0.30612244897959173,0.4285714285714284,0.0001883522689716378,0.0002597324093706574,0.012414418524795443
0.30612244897959173,0.46938775510204067,0.0001883522689716378,0.0002827127139979572,0.012403346678996691
0.30612244897959173,0.510204081632653,0.0001883522689716378,0.00030522209239972314,0.012391346343413007
0.30612244897959173,0.5510204081632653,0.0001883522689716378,0.0003272230497761639,0.012378437507498221
0.30612244897959173,0.5918367346938773,0.0001883522689716378,0.0003486789382253547,0.012364641674032615
0.30612244897959173,0.6326530612244896,0.0001883522689716378,0.0003695540177891596,0.012349981823304873
0.30612244897959173,0.6734693877551019,0.0001883522689716378,0.00038981351598675287,0.01233448237483286
0.30612244897959173,0.7142857142857142,0.0001883522689716378,0.00040942368573657415,0.012318169146687026
0.30612244897959173,0.7551020408163265,0.0001883522689716378,0.00042835186157023404,0.012301069312484179
0.30612244897959173,0.7959183673469385,0.0001883522689716378,0.0004465665140447319,0.012283211356123267
0.30612244897959173,0.8367346938775508,0.0001883522689716378,0.0004640373022623489,0.012264625024338591
0.30612244897959173,0.8775510204081631,0.0001883522689716378,0.0004807351244107326,0.012245341277149423
0.30612244897959173,0.9183673469387754,0.0001883522689716378,0.0004966321662389858,0.01222539223628863
0.30612244897959173,0.9591836734693877,0.0001883522689716378,0.000511701947389011,0.012204811131696181
0.30612244897959173,1.0,0.0001883522689716378,0.0005259193655049354,0.012183632246166677
0.346938775510204,-1.0,0.00021251285908147627,-0.0005259193655049354,0.012175450189230965
0.346938775510204,-0.9591836734693877,0.00021251285908147627,-0.000511701947389011,0.01219662907476047
0.346938775510204,-0.9183673469387755,0.00021251285908147627,-0.0004966321662389858,0.012217210179352917
0.346938775510204,-0.8775510204081632,0.00021251285908147627,-0.0004807351244107327,0.012237159220213711
0.346938775510204,-0.8367346938775511,0.00021251285908147627,-0.000464037302262349,0.01225644296740288
0.346938775510204,-0.7959183673469388,0.00021251285908147627,-0.00044656651404473193,0.012275029299187555
0.346938775510204,-0.7551020408163265,0.00021251285908147627,-0.00042835186157023404,0.012292887255548467
0.346938775510204,-0.7142857142857143,0.00021251285908147627,-0.0004094236857365742,0.012309987089751314
0.346938775510204,-0.6734693877551021,0.00021251285908147627,-0.000389813515986753,0.012326300317897148
0.346938775510204,-0.6326530612244898,0.00021251285908147627,-0.00036955401778915976,0.012341799766369161
0.346938775510204,-0.5918367346938775,0.00021251285908147627,-0.0003486789382253548,0.012356459617096903
0.346938775510204,-0.5510204081632654,0.00021251285908147627,-0.00032722304977616395,0.012370255450562508
0.346938775510204,-0.5102040816326531,0.00021251285908147627,-0.0003052220923997232,0.012383164286477295
0.346938775510204,-0.4693877551020409,0.00021251285908147627,-0.0002827127139979573,0.01239516462206098
0.346938775510204,-0.4285714285714286,0.00021251285908147627,-0.00025973240937065753,0.012406236467859731
0.346938775510204,-0.3877551020408164,0.00021251285908147627,-0.00023631945775884835,0.012416361381043458
0.346938775510204,-0.34693877551020413,0.00021251285908147627,-0.00021251285908147633,0.012425522496126754
0.346938775510204,-0.30612244897959184,0.00021251285908147627,-0.00018835226897163788,0.012433704553062466
0.346938775510204,-0.26530612244897966,0.00021251285908147627,-0.00016387793272055519,0.012440893922660963
0.346938775510204,-0.22448979591836737,0.00021251285908147627,-0.00013913061823933557,0.012447078629292849
0.346938775510204,-0.1836734693877552,0.00021251285908147627,-0.00011415154815018071,0.012452248370837254
0.346938775510204,-0.1428571428571429,0.00021251285908147627,-8.898233112016483e-05,0.012456394535842512
0.346938775510204,-0.10204081632653073,0.00021251285908147627,-6.366489255196268e-05,0.012459510217870605
0.346938775510204,-0.061224489795918435,0.00021251285908147627,-3.824140474697684e-05,0.012461590227001497
0.346938775510204,-0.020408163265306145,0.00021251285908147627,-1.275421665719682e-05,0.012462631098478215
0.346938775510204,0.020408163265306145,0.00021251285908147627,1.275421665719682e-05,0.012462631098478215
0.346938775510204,0.06122448979591821,0.00021251285908147627,3.824140474697669e-05,0.012461590227001497
0.346938775510204,0.1020408163265305,0.00021251285908147627,6.366489255196255e-05,0.012459510217870605
0.346938775510204,0.1428571428571428,0.00021251285908147627,8.898233112016476e-05,0.012456394535842512
0.346938775510204,0.18367346938775508,0.00021251285908147627,0.00011415154815018064,0.012452248370837254
0.346938775510204,0.22448979591836715,0.00021251285908147627,0.00013913061823933544,0.012447078629292849
0.346938775510204,0.26530612244897944,0.00021251285908147627,0.00016387793272055505,0.012440893922660963
0.346938775510204,0.30612244897959173,0.00021251285908147627,0.0001883522689716378,0.012433704553062466
0.346938775510204,0.346938775510204,0.00021251285908147627,0.00021251285908147627,0.012425522496126754
0.346938775510204,0.3877551020408163,0.00021251285908147627,0.00023631945775884824,0.012416361381043458
0.346938775510204,0.4285714285714284,0.00021251285908147627,0.0002597324093706574,0.012406236467859731
0.346938775510204,0.46938775510204067,0.00021251285908147627,0.0002827127139979572,0.01239516462206098
0.346938775510204,0.510204081632653,0.00021251285908147627,0.00030522209239972314,0.012383164286477295
0.346938775510204,0.5510204081632653,0.00021251285908147627,0.0003272230497761639,0.01237025545056251
0.346938775510204,0.5918367346938773,0.00021251285908147627,0.0003486789382253547,0.012356459617096903
0.346938775510204,0.6326530612244896,0.00021251285908147627,0.0003695540177891596,0.012341799766369161
0.346938775510204,0.6734693877551019,0.00021251285908147627,0.00038981351598675287,0.012326300317897148
0.346938775510204,0.7142857142857142,0.00021251285908147627,0.00040942368573657415,0.012309987089751314
0.346938775510204,0.7551020408163265,0.00021251285908147627,0.00042835186157023404,0.012292887255548467
0.346938775510204,0.7959183673469385,0.00021251285908147627,0.0004465665140447319,0.012275029299187555
0.346938775510204,0.8367346938775508,0.00021251285908147627,0.0004640373022623489,0.01225644296740288
0.346938775510204,0.8775510204081631,0.00021251285908147627,0.0004807351244107326,0.012237159220213711
0.346938775510204,0.9183673469387754,0.00021251285908147627,0.0004966321662389858,0.012217210179352917
0.346938775510204,0.9591836734693877,0.00021251285908147627,0.000511701947389011,0.01219662907476047
0.346938775510204,1.0,0.00021251285908147627,0.0005259193655049354,0.012175450189230965
0.3877551020408163,-1.0,0.00023631945775884824,-0.0005259193655049354,0.012166289074147667
0.3877551020408163,-0.9591836734693877,0.00023631945775884824,-0.000511701947389011,0.012187467959677173
0.3877551020408163,-0.9183673469387755,0.00023631945775884824,-0.0004966321662389858,0.012208049064269621
0.3877551020408163,-0.8775510204081632,0.00023631945775884824,-0.0004807351244107327,0.012227998105130415
0.3877551020408163,-0.8367346938775511,0.00023631945775884824,-0.000464037302262349,0.012247281852319583
0.3877551020408163,-0.7959183673469388,0.00023631945775884824,-0.00044656651404473193,0.012265868184104259
0.3877551020408163,-0.7551020408163265,0.00023631945775884824,-0.00042835186157023404,0.012283726140465167
0.3877551020408163,-0.7142857142857143,0.00023631945775884824,-0.0004094236857365742,0.012300825974668018
0.3877551020408163,-0.6734693877551021,0.00023631945775884824,-0.000389813515986753,0.012317139202813852
0.3877551020408163,-0.6326530612244898,0.00023631945775884824,-0.00036955401778915976,0.012332638651285865
0.3877551020408163,-0.5918367346938775,0.00023631945775884824,-0.0003486789382253548,0.012347298502013607
0.3877551020408163,-0.5510204081632654,0.00023631945775884824,-0.00032722304977616395,0.012361094335479212
0.3877551020408163,-0.5102040816326531,0.00023631945775884824,-0.0003052220923997232,0.012374003171394
0.3877551020408163,-0.4693877551020409,0.00023631945775884824,-0.0002827127139979573,0.012386003506977682
0.3877551020408163,-0.4285714285714286,0.00023631945775884824,-0.00025973240937065753,0.012397075352776435
0.3877551020408163,-0.3877551020408164,0.00023631945775884824,-0.00023631945775884835,0.012407200265960159
0.3877551020408163,-0.34693877551020413,0.00023631945775884824,-0.00021251285908147633,0.012416361381043458
0.3877551020408163,-0.30612244897959184,0.00023631945775884824,-0.00018835226897163788,0.01242454343797917
0.3877551020408163,-0.26530612244897966,0.00023631945775884824,-0.00016387793272055519,0.012431732807577667
0.3877551020408163,-0.22448979591836737,0.00023631945775884824,-0.00013913061823933557,0.012437917514209553
0.3877551020408163,-0.1836734693877552,0.00023631945775884824,-0.00011415154815018071,0.012443087255753958
0.3877551020408163,-0.1428571428571429,0.00023631945775884824,-8.898233112016483e-05,0.012447233420759216
0.3877551020408163,-0.10204081632653073,0.00023631945775884824,-6.366489255196268e-05,0.01245034910278731
0.3877551020408163,-0.061224489795918435,0.00023631945775884824,-3.824140474697684e-05,0.012452429111918201
0.3877551020408163,-0.020408163265306145,0.00023631945775884824,-1.275421665719682e-05,0.01245346998339492
0.3877551020408163,0.020408163265306145,0.00023631945775884824,1.275421665719682e-05,0.01245346998339492
0.3877551020408163,0.06122448979591821,0.00023631945775884824,3.824140474697669e-05,0.012452429111918201
0.3877551020408163,0.1020408163265305,0.00023631945775884824,6.366489255196255e-05,0.01245034910278731
0.3877551020408163,0.1428571428571428,0.00023631945775884824,8.898233112016476e-05,0.012447233420759216
0.3877551020408163,0.18367346938775508,0.00023631945775884824,0.00011415154815018064,0.012443087255753958
0.3877551020408163,0.22448979591836715,0.00023631945775884824,0.00013913061823933544,0.012437917514209553
0.3877551020408163,0.26530612244897944,0.00023631945775884824,0.00016387793272055505,0.012431732807577667
0.3877551020408163,0.30612244897959173,0.00023631945775884824,0.0001883522689716378,0.01242454343797917
0.3877551020408163,0.346938775510204,0.00023631945775884824,0.00021251285908147627,0.012416361381043458
0.3877551020408163,0.3877551020408163,0.00023631945775884824,0.00023631945775884824,0.012407200265960159
0.3877551020408163,0.4285714285714284,0.00023631945775884824,0.0002597324093706574,0.012397075352776435
0.3877551020408163,0.46938775510204067,0.00023631945775884824,0.0002827127139979572,0.012386003506977682
0.3877551020408163,0.510204081632653,0.00023631945775884824,0.00030522209239972314,0.012374003171394
0.3877551020408163,0.5510204081632653,0.00023631945775884824,0.0003272230497761639,0.012361094335479212
0.3877551020408163,0.5918367346938773,0.00023631945775884824,0.0003486789382253547,0.012347298502013607
0.3877551020408163,0.6326530612244896,0.00023631945775884824,0.0003695540177891596,0.012332638651285865
0.3877551020408163,0.6734693877551019,0.00023631945775884824,0.00038981351598675287,0.012317139202813852
0.3877551020408163,0.7142857142857142,0.00023631945775884824,0.00040942368573657415,0.012300825974668018
0.3877551020408163,0.7551020408163265,0.00023631945775884824,0.00042835186157023404,0.012283726140465167
0.3877551020408163,0.7959183673469385,0.00023631945775884824,0.0004465665140447319,0.012265868184104259
0.3877551020408163,0.8367346938775508,0.00023631945775884824,0.0004640373022623489,0.012247281852319583
0.3877551020408163,0.8775510204081631,0.00023631945775884824,0.0004807351244107326,0.012227998105130415
0.3877551020408163,0.9183673469387754,0.00023631945775884824,0.0004966321662389858,0.012208049064269621
0.3877551020408163,0.9591836734693877,0.00023631945775884824,0.000511701947389011,0.012187467959677173
0.3877551020408163,1.0,0.00023631945775884824,0.0005259193655049354,0.012166289074147667
0.4285714285714284,-1.0,0.0002597324093706574,-0.0005259193655049354,0.012156164160963942
0.4285714285714284,-0.9591836734693877,0.0002597324093706574,-0.000511701947389011,0.012177343046493448
0.4285714285714284,-0.9183673469387755,0.0002597324093706574,-0.0004966321662389858,0.012197924151085894
0.4285714285714284,-0.8775510204081632,0.0002597324093706574,-0.0004807351244107327,0.012217873191946688
0.4285714285714284,-0.8367346938775511,0.0002597324093706574,-0.000464037302262349,0.012237156939135858
0.4285714285714284,-0.7959183673469388,0.0002597324093706574,-0.00044656651404473193,0.012255743270920534
0.4285714285714284,-0.7551020408163265,0.0002597324093706574,-0.00042835186157023404,0.012273601227281444
0.4285714285714284,-0.7142857142857143,0.0002597324093706574,-0.0004094236857365742,0.012290701061484293
0.4285714285714284,-0.6734693877551021,0.0002597324093706574,-0.000389813515986753,0.012307014289630127
0.4285714285714284,-0.6326530612244898,0.0002597324093706574,-0.00036955401778915976,0.01232251373810214
0.4285714285714284,-0.5918367346938775,0.0002597324093706574,-0.0003486789382253548,0.012337173588829882
0.4285714285714284,-0.5510204081632654,0.0002597324093706574,-0.00032722304977616395,0.012350969422295487
0.4285714285714284,-0.5102040816326531,0.0002597324093706574,-0.0003052220923997232,0.012363878258210274
0.4285714285714284,-0.4693877551020409,0.0002597324093706574,-0.0002827127139979573,0.012375878593793957
0.4285714285714284,-0.4285714285714286,0.0002597324093706574,-0.00025973240937065753,0.01238695043959271
0.4285714285714284,-0.3877551020408164,0.0002597324093706574,-0.00023631945775884835,0.012397075352776435
0.4285714285714284,-0.34693877551020413,0.0002597324093706574,-0.00021251285908147633,0.012406236467859731
0.4285714285714284,-0.30612244897959184,0.0002597324093706574,-0.00018835226897163788,0.012414418524795443
0.4285714285714284,-0.26530612244897966,0.0002597324093706574,-0.00016387793272055519,0.012421607894393942
0.4285714285714284,-0.22448979591836737,0.0002597324093706574,-0.00013913061823933557,0.012427792601025826
0.4285714285714284,-0.1836734693877552,0.0002597324093706574,-0.00011415154815018071,0.012432962342570233
0.4285714285714284,-0.1428571428571429,0.0002597324093706574,-8.898233112016483e-05,0.01243710850757549
0.4285714285714284,-0.10204081632653073,0.0002597324093706574,-6.366489255196268e-05,0.012440224189603583
0.4285714285714284,-0.061224489795918435,0.0002597324093706574,-3.824140474697684e-05,0.012442304198734476
0.4285714285714284,-0.020408163265306145,0.0002597324093706574,-1.275421665719682e-05,0.012443345070211194
